年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,法務人員,廣播、電視節目編排及傳播業,41,50856,50856,— 
2019,攝影師、攝影記者,廣播、電視節目編排及傳播業,1267,46627,45776,851
2019,節目助理及舞台相關工作人員,廣播、電視節目編排及傳播業,270,33278,32619,659
2019,資訊管理及維護技術員,廣播、電視節目編排及傳播業,214,32509,32377,132
2019,廣播及視聽技術員(含放映員),廣播、電視節目編排及傳播業,1125,39667,39103,564
2019,電信技術員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,事務支援人員,廣播、電視節目編排及傳播業,4805,32752,32344,408
2019,總務,廣播、電視節目編排及傳播業,345,41440,41440,— 
2019,一般辦公室事務人員(含文書),廣播、電視節目編排及傳播業,1830,31997,31778,219
2019,資料輸入人員,廣播、電視節目編排及傳播業,595,28098,27984,114
2019,收帳、收費人員(含帳款催收),廣播、電視節目編排及傳播業,297,30350,30350,— 
2019,接待員及服務台事務人員,廣播、電視節目編排及傳播業,101,32692,32692,— 
2019,總機人員,廣播、電視節目編排及傳播業,85,27539,27465,74
2019,電話及網路客服人員,廣播、電視節目編排及傳播業,502,29795,28636,1159
2019,統計調查訪談人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,會計助理、簿記、出納,廣播、電視節目編排及傳播業,788,37316,36989,327
2019,存貨事務人員,廣播、電視節目編排及傳播業,80,31464,31464,— 
2019,人事事務人員,廣播、電視節目編排及傳播業,177,34723,31077,3646
2019,教務人員(含班導師、輔導員),廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,服務及銷售工作人員,廣播、電視節目編排及傳播業,131,27415,27391,24
2019,美髮、美容及造型設計人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,按摩師,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,收銀員及售票員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,展售說明人員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,電話及網路行銷人員,廣播、電視節目編排及傳播業,101,28619,28619,— 
2019,餐食服務櫃台工作人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,廣播、電視節目編排及傳播業,1269,39491,38620,871
2019,園藝及農牧業生產人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,營建木作人員,廣播、電視節目編排及傳播業,196,47426,47426,— 
2019,油漆、噴漆人員(含裱糊工),廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,美編及印刷前置工作人員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,印刷人員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,裝訂及有關工作人員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),廣播、電視節目編排及傳播業,199,44007,42578,1429
2019,電力機械裝修人員,廣播、電視節目編排及傳播業,108,39032,38998,34
2019,電力線路裝修人員,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,資(通)訊設備裝修人員(含電信、電話),廣播、電視節目編排及傳播業,125,34693,34030,663
2019,電子設備裝修人員（不含資通訊設備）,廣播、電視節目編排及傳播業,66,40008,38631,1377
2019,小客、貨車駕駛人員,廣播、電視節目編排及傳播業,495,34588,33625,963
2019,大客、貨車駕駛人員,廣播、電視節目編排及傳播業,29,49718,44468,5250
2019,推土、吊車、起重機等移運設備操作人員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,基層技術工及勞力工,廣播、電視節目編排及傳播業,28,15105,15105,— 
2019,清潔及家事工作人員(含建築清潔工),廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,勞力工,廣播、電視節目編排及傳播業,… ,… ,… ,… 
2019,理貨員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,收票員、引座員,廣播、電視節目編排及傳播業,— ,— ,— ,— 
2019,主管及監督人員,電信業,4163,164890,111403,53487
2019,高階主管(總經理及總執行長),電信業,290,369125,212695,156430
2019,中階主管(經理),電信業,1370,155425,118519,36906
2019,監督人員(含現場及辦公室主任、科/股長),電信業,2503,146408,95772,50636
2019,專業人員,電信業,11515,115507,69573,45934
2019,數學、精算及統計專業人員,電信業,— ,— ,— ,— 
2019,品管工程師,電信業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),電信業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,電信業,— ,— ,— ,— 
2019,光學工程師,電信業,— ,— ,— ,— 
2019,電機工程師,電信業,77,79184,62607,16577
2019,電子工程師,電信業,— ,— ,— ,— 
2019,電信工程師,電信業,4101,113436,75894,37542
2019,平面及多媒體設計師,電信業,78,85061,61106,23955
2019,護理人員,電信業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),電信業,121,131701,71039,60662
2019,補教業教師,電信業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),電信業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,電信業,47,119555,63691,55864
2019,專案管理師(含經營管理顧問),電信業,658,117245,64725,52520
2019,稽核人員,電信業,30,155586,99738,55848
2019,人力資源管理師,電信業,207,135952,80263,55689
2019,廣告及行銷專業人員(含企劃),電信業,1939,119797,65812,53985
2019,公關專業人員,電信業,94,100536,63181,37355
2019,資訊系統分析及設計師,電信業,1805,120256,65322,54934
2019,軟體開發及程式設計師,電信業,761,94212,70864,23348
2019,資料庫及網路專業人員,電信業,1320,135326,68355,66971
2019,律師及相關專業人員,電信業,— ,— ,— ,— 
2019,專利工程師及公證人,電信業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,電信業,— ,— ,— ,— 
2019,新聞記者,電信業,255,41594,39679,1915
2019,翻譯人員,電信業,… ,… ,… ,… 
2019,表演藝術人員(含演員、配音員),電信業,— ,— ,— ,— 
2019,電影、舞台及有關導演與製作人,電信業,13,37310,37118,192
2019,廣播、電視及其他媒體播報員,電信業,… ,… ,… ,… 
2019,技術員及助理專業人員,電信業,13380,121773,64267,57506
2019,電機技術員,電信業,— ,— ,— ,— 
2019,電子技術員,電信業,— ,— ,— ,— 
2019,品管技術員,電信業,— ,— ,— ,— 
2019,製圖員,電信業,52,32301,32301,— 
2019,勞安及衛生技術員,電信業,— ,— ,— ,— 
2019,會計人員,電信業,756,122004,67575,54429
2019,統計及精算助理專業人員,電信業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),電信業,4937,105050,61849,43201
2019,採購員,電信業,245,129029,69586,59443
2019,專業秘書,電信業,243,88360,58728,29632
2019,法務人員,電信業,149,101313,61888,39425
2019,攝影師、攝影記者,電信業,90,40682,40682,— 
2019,節目助理及舞台相關工作人員,電信業,— ,— ,— ,— 
2019,資訊管理及維護技術員,電信業,2584,130477,61978,68499
2019,廣播及視聽技術員(含放映員),電信業,— ,— ,— ,— 
2019,電信技術員,電信業,4324,140561,68784,71777
2019,事務支援人員,電信業,9147,80032,49489,30543
2019,總務,電信業,726,129649,67932,61717
2019,一般辦公室事務人員(含文書),電信業,2000,56971,43027,13944
2019,資料輸入人員,電信業,101,29379,28706,673
2019,收帳、收費人員(含帳款催收),電信業,1624,111321,61068,50253
2019,接待員及服務台事務人員,電信業,1321,136507,68814,67693
2019,總機人員,電信業,… ,… ,… ,… 
2019,電話及網路客服人員,電信業,2783,49216,36771,12445
2019,統計調查訪談人員,電信業,— ,— ,— ,— 
2019,會計助理、簿記、出納,電信業,335,37981,37293,688
2019,存貨事務人員,電信業,52,48629,38988,9641
2019,人事事務人員,電信業,203,37603,36538,1065
2019,教務人員(含班導師、輔導員),電信業,— ,— ,— ,— 
2019,服務及銷售工作人員,電信業,6989,55091,43772,11319
2019,美髮、美容及造型設計人員,電信業,— ,— ,— ,— 
2019,按摩師,電信業,— ,— ,— ,— 
2019,商店銷售人員(含百貨公司樓管人員),電信業,5286,42667,41233,1434
2019,收銀員及售票員,電信業,— ,— ,— ,— 
2019,展售說明人員,電信業,… ,… ,… ,… 
2019,電話及網路行銷人員,電信業,1673,94127,51986,42141
2019,餐食服務櫃台工作人員,電信業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,電信業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,電信業,6518,145904,69674,76230
2019,園藝及農牧業生產人員,電信業,— ,— ,— ,— 
2019,營建木作人員,電信業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),電信業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,電信業,— ,— ,— ,— 
2019,印刷人員,電信業,— ,— ,— ,— 
2019,裝訂及有關工作人員,電信業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),電信業,— ,— ,— ,— 
2019,電力機械裝修人員,電信業,… ,… ,… ,… 
2019,電力線路裝修人員,電信業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),電信業,4817,146256,70335,75921
2019,電子設備裝修人員（不含資通訊設備）,電信業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,電信業,106,95303,57639,37664
2019,大客、貨車駕駛人員,電信業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,電信業,— ,— ,— ,— 
2019,基層技術工及勞力工,電信業,… ,… ,… ,… 
2019,清潔及家事工作人員(含建築清潔工),電信業,— ,— ,— ,— 
2019,勞力工,電信業,… ,… ,… ,… 
2019,理貨員,電信業,— ,— ,— ,— 
2019,收票員、引座員,電信業,— ,— ,— ,— 
2019,主管及監督人員,電腦程式設計、諮詢及相關服務業,14697,99136,90112,9024
2019,高階主管(總經理及總執行長),電腦程式設計、諮詢及相關服務業,900,244013,189304,54709
2019,中階主管(經理),電腦程式設計、諮詢及相關服務業,5019,123090,114570,8520
2019,監督人員(含現場及辦公室主任、科/股長),電腦程式設計、諮詢及相關服務業,8778,70585,65957,4628
2019,專業人員,電腦程式設計、諮詢及相關服務業,40176,71911,66465,5446
2019,數學、精算及統計專業人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,品管工程師,電腦程式設計、諮詢及相關服務業,13,45634,45416,218
2019,機械工程師(含造船、輪機、鑄造),電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,醫療器材、醫學工程師,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,光學工程師,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,電機工程師,電腦程式設計、諮詢及相關服務業,543,83599,81717,1882
2019,電子工程師,電腦程式設計、諮詢及相關服務業,213,91768,82465,9303
2019,電信工程師,電腦程式設計、諮詢及相關服務業,455,65621,56966,8655
2019,平面及多媒體設計師,電腦程式設計、諮詢及相關服務業,1842,42501,39479,3022
2019,護理人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),電腦程式設計、諮詢及相關服務業,60,63977,55618,8359
2019,補教業教師,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),電腦程式設計、諮詢及相關服務業,87,122845,121373,1472
2019,財務、經濟及投資分析研究人員,電腦程式設計、諮詢及相關服務業,17,53661,53661,— 
2019,專案管理師(含經營管理顧問),電腦程式設計、諮詢及相關服務業,2306,71943,65496,6447
2019,稽核人員,電腦程式設計、諮詢及相關服務業,22,74525,56189,18336
2019,人力資源管理師,電腦程式設計、諮詢及相關服務業,357,78477,75703,2774
2019,廣告及行銷專業人員(含企劃),電腦程式設計、諮詢及相關服務業,1936,76538,71859,4679
2019,公關專業人員,電腦程式設計、諮詢及相關服務業,173,73144,62182,10962
2019,資訊系統分析及設計師,電腦程式設計、諮詢及相關服務業,7969,72412,69870,2542
2019,軟體開發及程式設計師,電腦程式設計、諮詢及相關服務業,21614,74188,67024,7164
2019,資料庫及網路專業人員,電腦程式設計、諮詢及相關服務業,2341,62965,61689,1276
2019,律師及相關專業人員,電腦程式設計、諮詢及相關服務業,15,238026,237474,552
2019,專利工程師及公證人,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,電腦程式設計、諮詢及相關服務業,56,70399,69869,530
2019,新聞記者,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,翻譯人員,電腦程式設計、諮詢及相關服務業,87,45108,43021,2087
2019,表演藝術人員(含演員、配音員),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,電影、舞台及有關導演與製作人,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,廣播、電視及其他媒體播報員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,技術員及助理專業人員,電腦程式設計、諮詢及相關服務業,13042,58364,49476,8888
2019,電機技術員,電腦程式設計、諮詢及相關服務業,149,36782,36782,— 
2019,電子技術員,電腦程式設計、諮詢及相關服務業,194,36610,34888,1722
2019,品管技術員,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,製圖員,電腦程式設計、諮詢及相關服務業,134,32149,31581,568
2019,勞安及衛生技術員,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,會計人員,電腦程式設計、諮詢及相關服務業,709,59439,57261,2178
2019,統計及精算助理專業人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),電腦程式設計、諮詢及相關服務業,4381,82655,64188,18467
2019,採購員,電腦程式設計、諮詢及相關服務業,375,55230,52208,3022
2019,專業秘書,電腦程式設計、諮詢及相關服務業,277,52530,49391,3139
2019,法務人員,電腦程式設計、諮詢及相關服務業,106,60381,58047,2334
2019,攝影師、攝影記者,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,節目助理及舞台相關工作人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,資訊管理及維護技術員,電腦程式設計、諮詢及相關服務業,6357,44673,40144,4529
2019,廣播及視聽技術員(含放映員),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,電信技術員,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,事務支援人員,電腦程式設計、諮詢及相關服務業,14112,38145,36417,1728
2019,總務,電腦程式設計、諮詢及相關服務業,1482,41408,38028,3380
2019,一般辦公室事務人員(含文書),電腦程式設計、諮詢及相關服務業,6061,39742,37459,2283
2019,資料輸入人員,電腦程式設計、諮詢及相關服務業,710,30054,30039,15
2019,收帳、收費人員(含帳款催收),電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,接待員及服務台事務人員,電腦程式設計、諮詢及相關服務業,33,27085,27085,— 
2019,總機人員,電腦程式設計、諮詢及相關服務業,474,29962,29683,279
2019,電話及網路客服人員,電腦程式設計、諮詢及相關服務業,3026,36698,35874,824
2019,統計調查訪談人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,會計助理、簿記、出納,電腦程式設計、諮詢及相關服務業,1611,37646,36499,1147
2019,存貨事務人員,電腦程式設計、諮詢及相關服務業,194,42417,41021,1396
2019,人事事務人員,電腦程式設計、諮詢及相關服務業,492,37468,35874,1594
2019,教務人員(含班導師、輔導員),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,服務及銷售工作人員,電腦程式設計、諮詢及相關服務業,350,45232,39960,5272
2019,美髮、美容及造型設計人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,按摩師,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,收銀員及售票員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,展售說明人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,電話及網路行銷人員,電腦程式設計、諮詢及相關服務業,344,45473,40247,5226
2019,餐食服務櫃台工作人員,電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,電腦程式設計、諮詢及相關服務業,795,43522,39286,4236
2019,園藝及農牧業生產人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,營建木作人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,電腦程式設計、諮詢及相關服務業,90,31070,24511,6559
2019,印刷人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,裝訂及有關工作人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),電腦程式設計、諮詢及相關服務業,… ,… ,… ,… 
2019,電力機械裝修人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,電力線路裝修人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),電腦程式設計、諮詢及相關服務業,638,44229,40657,3572
2019,電子設備裝修人員（不含資通訊設備）,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,電腦程式設計、諮詢及相關服務業,36,49171,46778,2393
2019,大客、貨車駕駛人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,基層技術工及勞力工,電腦程式設計、諮詢及相關服務業,40,28444,26106,2338
2019,清潔及家事工作人員(含建築清潔工),電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,勞力工,電腦程式設計、諮詢及相關服務業,40,28444,26106,2338
2019,理貨員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,收票員、引座員,電腦程式設計、諮詢及相關服務業,— ,— ,— ,— 
2019,主管及監督人員,資訊服務業,5183,104175,98829,5346
2019,高階主管(總經理及總執行長),資訊服務業,450,227158,214564,12594
2019,中階主管(經理),資訊服務業,1135,137377,128360,9017
2019,監督人員(含現場及辦公室主任、科/股長),資訊服務業,3598,78320,75038,3282
2019,專業人員,資訊服務業,10824,82801,74333,8468
2019,數學、精算及統計專業人員,資訊服務業,— ,— ,— ,— 
2019,品管工程師,資訊服務業,— ,— ,— ,— 
2019,機械工程師(含造船、輪機、鑄造),資訊服務業,— ,— ,— ,— 
2019,醫療器材、醫學工程師,資訊服務業,— ,— ,— ,— 
2019,光學工程師,資訊服務業,— ,— ,— ,— 
2019,電機工程師,資訊服務業,— ,— ,— ,— 
2019,電子工程師,資訊服務業,135,61911,60644,1267
2019,電信工程師,資訊服務業,… ,… ,… ,… 
2019,平面及多媒體設計師,資訊服務業,877,55148,52725,2423
2019,護理人員,資訊服務業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),資訊服務業,… ,… ,… ,… 
2019,補教業教師,資訊服務業,— ,— ,— ,— 
2019,會(審)計師(含會計稽核),資訊服務業,— ,— ,— ,— 
2019,財務、經濟及投資分析研究人員,資訊服務業,24,140463,47672,92791
2019,專案管理師(含經營管理顧問),資訊服務業,590,90495,83357,7138
2019,稽核人員,資訊服務業,… ,… ,… ,… 
2019,人力資源管理師,資訊服務業,99,73436,69559,3877
2019,廣告及行銷專業人員(含企劃),資訊服務業,1695,60851,58575,2276
2019,公關專業人員,資訊服務業,55,75515,74764,751
2019,資訊系統分析及設計師,資訊服務業,1468,85164,82811,2353
2019,軟體開發及程式設計師,資訊服務業,4194,97690,80324,17366
2019,資料庫及網路專業人員,資訊服務業,1450,82402,80779,1623
2019,律師及相關專業人員,資訊服務業,— ,— ,— ,— 
2019,專利工程師及公證人,資訊服務業,— ,— ,— ,— 
2019,編輯、作家及有關撰稿人員,資訊服務業,200,59039,59039,— 
2019,新聞記者,資訊服務業,… ,… ,… ,… 
2019,翻譯人員,資訊服務業,… ,… ,… ,… 
2019,表演藝術人員(含演員、配音員),資訊服務業,— ,— ,— ,— 
2019,電影、舞台及有關導演與製作人,資訊服務業,— ,— ,— ,— 
2019,廣播、電視及其他媒體播報員,資訊服務業,— ,— ,— ,— 
2019,技術員及助理專業人員,資訊服務業,4349,64694,56284,8410
2019,電機技術員,資訊服務業,— ,— ,— ,— 
2019,電子技術員,資訊服務業,… ,… ,… ,… 
2019,品管技術員,資訊服務業,— ,— ,— ,— 
2019,製圖員,資訊服務業,— ,— ,— ,— 
2019,勞安及衛生技術員,資訊服務業,… ,… ,… ,… 
2019,會計人員,資訊服務業,536,78879,76683,2196
2019,統計及精算助理專業人員,資訊服務業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),資訊服務業,1515,85029,64316,20713
2019,採購員,資訊服務業,123,45055,43867,1188
2019,專業秘書,資訊服務業,80,58247,57970,277
2019,法務人員,資訊服務業,29,80123,77613,2510
2019,攝影師、攝影記者,資訊服務業,9,62800,62800,— 
2019,節目助理及舞台相關工作人員,資訊服務業,— ,— ,— ,— 
2019,資訊管理及維護技術員,資訊服務業,2043,47277,45435,1842
2019,廣播及視聽技術員(含放映員),資訊服務業,9,44326,42621,1705
2019,電信技術員,資訊服務業,— ,— ,— ,— 
2019,事務支援人員,資訊服務業,4319,44049,43271,778
2019,總務,資訊服務業,109,41184,39908,1276
2019,一般辦公室事務人員(含文書),資訊服務業,2060,42108,41622,486
2019,資料輸入人員,資訊服務業,793,39471,38855,616
2019,收帳、收費人員(含帳款催收),資訊服務業,— ,— ,— ,— 
2019,接待員及服務台事務人員,資訊服務業,47,41065,41049,16
2019,總機人員,資訊服務業,45,41592,41549,43
2019,電話及網路客服人員,資訊服務業,820,50188,48789,1399
2019,統計調查訪談人員,資訊服務業,— ,— ,— ,— 
2019,會計助理、簿記、出納,資訊服務業,340,52897,51806,1091
2019,存貨事務人員,資訊服務業,34,59646,55936,3710
2019,人事事務人員,資訊服務業,71,38671,37502,1169
2019,教務人員(含班導師、輔導員),資訊服務業,— ,— ,— ,— 
2019,服務及銷售工作人員,資訊服務業,1707,47610,43270,4340
2019,美髮、美容及造型設計人員,資訊服務業,— ,— ,— ,— 
2019,按摩師,資訊服務業,… ,… ,… ,… 
2019,商店銷售人員(含百貨公司樓管人員),資訊服務業,— ,— ,— ,— 
2019,收銀員及售票員,資訊服務業,— ,— ,— ,— 
2019,展售說明人員,資訊服務業,425,36652,36388,264
2019,電話及網路行銷人員,資訊服務業,1279,51294,45590,5704
2019,餐食服務櫃台工作人員,資訊服務業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,資訊服務業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,資訊服務業,163,66898,41869,25029
2019,園藝及農牧業生產人員,資訊服務業,— ,— ,— ,— 
2019,營建木作人員,資訊服務業,— ,— ,— ,— 
2019,油漆、噴漆人員(含裱糊工),資訊服務業,— ,— ,— ,— 
2019,美編及印刷前置工作人員,資訊服務業,… ,… ,… ,… 
2019,印刷人員,資訊服務業,— ,— ,— ,— 
2019,裝訂及有關工作人員,資訊服務業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),資訊服務業,— ,— ,— ,— 
2019,電力機械裝修人員,資訊服務業,87,64274,34678,29596
2019,電力線路裝修人員,資訊服務業,— ,— ,— ,— 
2019,資(通)訊設備裝修人員(含電信、電話),資訊服務業,… ,… ,… ,… 
2019,電子設備裝修人員（不含資通訊設備）,資訊服務業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,資訊服務業,… ,… ,… ,… 
2019,大客、貨車駕駛人員,資訊服務業,— ,— ,— ,— 
2019,推土、吊車、起重機等移運設備操作人員,資訊服務業,— ,— ,— ,— 
2019,基層技術工及勞力工,資訊服務業,— ,— ,— ,— 
2019,清潔及家事工作人員(含建築清潔工),資訊服務業,— ,— ,— ,— 
2019,勞力工,資訊服務業,— ,— ,— ,— 
2019,理貨員,資訊服務業,— ,— ,— ,— 
2019,收票員、引座員,資訊服務業,— ,— ,— ,— 
