年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,塑膠製品機械操作人員,廢棄物處理業,… ,… ,… ,… 
2019,蒸汽引擎及鍋爐操作人員,廢棄物處理業,… ,… ,… ,… 
2019,小客、貨車駕駛人員,廢棄物處理業,171,37575,34294,3281
2019,大客、貨車駕駛人員,廢棄物處理業,433,41810,35678,6132
2019,推土、吊車、起重機等移運設備操作人員,廢棄物處理業,413,39992,34558,5434
2019,基層技術工及勞力工,廢棄物處理業,2026,25008,23786,1222
2019,清潔及家事工作人員(含建築清潔工),廢棄物處理業,71,28239,27237,1002
2019,勞力工,廢棄物處理業,584,25073,23601,1472
2019,廢棄物收集工及回收資源分類工,廢棄物處理業,1371,24814,23687,1127
2019,抄表員及自動販賣機收款員,廢棄物處理業,— ,— ,— ,— 
2019,主管及監督人員,資源回收處理及污染整治業,205,95629,71387,24242
2019,高階主管(總經理及總執行長),資源回收處理及污染整治業,40,145144,118033,27111
2019,中階主管(經理),資源回收處理及污染整治業,50,118888,76405,42483
2019,監督人員(含現場及辦公室主任、科/股長),資源回收處理及污染整治業,115,68294,52980,15314
2019,專業人員,資源回收處理及污染整治業,191,74906,60441,14465
2019,品管工程師,資源回收處理及污染整治業,— ,— ,— ,— 
2019,工管及生管工程師,資源回收處理及污染整治業,6,101270,95066,6204
2019,土木及水利工程師,資源回收處理及污染整治業,— ,— ,— ,— 
2019,環境工程師,資源回收處理及污染整治業,134,75447,58146,17301
2019,機械工程師(含造船、輪機、鑄造),資源回收處理及污染整治業,… ,… ,… ,… 
2019,化工工程師,資源回收處理及污染整治業,… ,… ,… ,… 
2019,電機工程師,資源回收處理及污染整治業,… ,… ,… ,… 
2019,護理人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,勞安及衛生管理人員(含工業安全管理師),資源回收處理及污染整治業,11,79622,73486,6136
2019,專案管理師(含經營管理顧問),資源回收處理及污染整治業,8,56039,55585,454
2019,稽核人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,人力資源管理師,資源回收處理及污染整治業,— ,— ,— ,— 
2019,廣告及行銷專業人員(含企劃),資源回收處理及污染整治業,— ,— ,— ,— 
2019,公關專業人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,資訊系統分析及設計師,資源回收處理及污染整治業,— ,— ,— ,— 
2019,軟體開發及程式設計師,資源回收處理及污染整治業,… ,… ,… ,… 
2019,資料庫及網路專業人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,技術員及助理專業人員,資源回收處理及污染整治業,904,49173,42649,6524
2019,物理、化學及地球科學技術員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,營建工程技術員(含建築、土木、景觀、測量、水利),資源回收處理及污染整治業,52,62231,57095,5136
2019,電機技術員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,機械技術員(含造船、輪機、鑄造),資源回收處理及污染整治業,147,52466,48326,4140
2019,化工技術員,資源回收處理及污染整治業,155,43855,38742,5113
2019,品管技術員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,工管及生管技術員,資源回收處理及污染整治業,6,38482,32222,6260
2019,製圖員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,環境工程技術員,資源回收處理及污染整治業,217,42977,40617,2360
2019,焚化爐、水處理及氣(液)體設備操作員,資源回收處理及污染整治業,32,70192,67598,2594
2019,勞安及衛生技術員,資源回收處理及污染整治業,44,39480,38854,626
2019,會計人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,工商業銷售代表(含業務員),資源回收處理及污染整治業,162,54322,36661,17661
2019,採購員,資源回收處理及污染整治業,39,45495,44706,789
2019,專業秘書,資源回收處理及污染整治業,… ,… ,… ,… 
2019,法務人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,資訊管理及維護技術員,資源回收處理及污染整治業,26,38937,35572,3365
2019,事務支援人員,資源回收處理及污染整治業,477,35851,32475,3376
2019,總務,資源回收處理及污染整治業,59,46345,31936,14409
2019,一般辦公室事務人員(含文書),資源回收處理及污染整治業,185,32806,32007,799
2019,資料輸入人員,資源回收處理及污染整治業,19,31942,31942,— 
2019,收帳、收費人員(含帳款催收),資源回收處理及污染整治業,— ,— ,— ,— 
2019,接待員及服務台事務人員,資源回收處理及污染整治業,6,53009,50700,2309
2019,總機人員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,電話及網路客服人員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,會計助理、簿記、出納,資源回收處理及污染整治業,154,35130,32113,3017
2019,統計、財務、證券及保險事務人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,存貨事務人員,資源回收處理及污染整治業,8,35284,31864,3420
2019,生產及物料規劃事務人員,資源回收處理及污染整治業,8,37948,36106,1842
2019,人事事務人員,資源回收處理及污染整治業,24,37131,33468,3663
2019,服務及銷售工作人員,資源回收處理及污染整治業,16,36265,27637,8628
2019,收銀員及售票員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,建築物管理員、保全及警衛人員,資源回收處理及污染整治業,16,36265,27637,8628
2019,救生員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,技藝、機械設備操作及組裝人員,資源回收處理及污染整治業,1863,38564,35720,2844
2019,混凝土鋪設人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),資源回收處理及污染整治業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),資源回收處理及污染整治業,… ,… ,… ,… 
2019,車輛維修人員(含自行車、機車、汽車、火車),資源回收處理及污染整治業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),資源回收處理及污染整治業,— ,— ,— ,— 
2019,電力機械裝修人員,資源回收處理及污染整治業,161,38614,38008,606
2019,電力線路裝修人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,資源回收處理及污染整治業,… ,… ,… ,… 
2019,消毒及除蟲有關工作人員,資源回收處理及污染整治業,… ,… ,… ,… 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),資源回收處理及污染整治業,204,36612,36243,369
2019,塑膠製品機械操作人員,資源回收處理及污染整治業,132,36948,27182,9766
2019,蒸汽引擎及鍋爐操作人員,資源回收處理及污染整治業,— ,— ,— ,— 
2019,小客、貨車駕駛人員,資源回收處理及污染整治業,458,36945,34184,2761
2019,大客、貨車駕駛人員,資源回收處理及污染整治業,433,43435,39441,3994
2019,推土、吊車、起重機等移運設備操作人員,資源回收處理及污染整治業,424,36379,34945,1434
2019,基層技術工及勞力工,資源回收處理及污染整治業,4966,29741,27953,1788
2019,清潔及家事工作人員(含建築清潔工),資源回收處理及污染整治業,131,24996,24608,388
2019,勞力工,資源回收處理及污染整治業,1002,31807,29406,2401
2019,廢棄物收集工及回收資源分類工,資源回收處理及污染整治業,3833,29363,27688,1675
2019,抄表員及自動販賣機收款員,資源回收處理及污染整治業,— ,— ,— ,— 
